,Unnamed: 0,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,Water_Quality_Label
12880,22201,22202.0,2025-11-28 21:00:00,2025,11,28,21,982,38.28469,21.759148,19.39,31022.3,302.94,105.28,68.36,5.35,5.35,57.9,19.27,20229.64,Medium
12881,22209,22210.0,2025-11-28 22:00:00,2025,11,28,22,982,38.28469,21.759148,19.24,31258.71,301.56,107.44,70.69,5.47,5.47,59.04,19.43,20383.81,Medium
12882,22217,22218.0,2025-11-28 23:00:00,2025,11,28,23,982,38.28469,21.759148,19.32,31464.89,304.35,108.91,71.55,5.47,5.47,59.16,19.57,20518.25,Medium
12883,22225,22226.0,2025-11-29 00:00:00,2025,11,29,0,982,38.28469,21.759148,19.32,31359.72,305.07,108.8,71.27,5.5,5.5,59.47,19.5,20449.67,Medium
12884,22233,22234.0,2025-11-29 01:00:00,2025,11,29,1,982,38.28469,21.759148,19.34,31405.53,305.39,104.32,68.81,5.49,5.49,59.32,19.53,20479.55,Medium
12885,22241,22242.0,2025-11-29 02:00:00,2025,11,29,2,982,38.28469,21.759148,19.33,31305.38,306.33,100.65,67.0,5.44,5.44,58.79,19.46,20414.24,Medium
12886,22249,22250.0,2025-11-29 03:00:00,2025,11,29,3,982,38.28469,21.759148,19.35,31292.31,306.02,101.06,67.08,5.4,5.4,58.39,19.46,20405.72,Medium
12887,22257,22258.0,2025-11-29 04:00:00,2025,11,29,4,982,38.28469,21.759148,19.44,31381.22,305.87,102.75,68.21,5.35,5.35,57.92,19.52,20463.7,Medium
12888,22265,22266.0,2025-11-29 05:00:00,2025,11,29,5,982,38.28469,21.759148,19.26,31242.92,305.29,103.85,68.09,5.33,5.33,57.42,19.42,20373.51,Medium
12889,22273,22274.0,2025-11-29 06:00:00,2025,11,29,6,982,38.28469,21.759148,19.12,31308.31,305.06,106.05,69.55,5.34,5.34,57.48,19.47,20416.15,Medium
12890,22281,22282.0,2025-11-29 07:00:00,2025,11,29,7,982,38.28469,21.759148,19.12,31088.24,305.14,109.31,71.35,5.3,5.3,56.99,19.32,20272.64,Medium
12891,22289,22290.0,2025-11-29 08:00:00,2025,11,29,8,982,38.28469,21.759148,19.02,30770.46,302.74,109.87,72.05,5.46,5.46,58.65,19.1,20065.42,Medium
12892,22297,22298.0,2025-11-29 09:00:00,2025,11,29,9,982,38.28469,21.759148,19.05,31084.07,295.96,112.49,74.19,6.01,6.01,64.62,19.31,20269.92,Medium
12893,22305,22306.0,2025-11-29 10:00:00,2025,11,29,10,982,38.28469,21.759148,19.17,30941.69,290.93,117.55,93.03,6.36,6.36,68.41,19.22,20177.08,Medium
12894,22313,22314.0,2025-11-29 11:00:00,2025,11,29,11,982,38.28469,21.759148,19.27,30578.18,288.14,123.69,92.19,6.58,6.58,71.1,18.97,19940.03,Medium
12895,22321,22322.0,2025-11-29 12:00:00,2025,11,29,12,982,38.28469,21.759148,19.58,30926.94,287.69,127.62,90.39,6.74,6.74,72.92,19.21,20167.46,Medium
12896,22329,22330.0,2025-11-29 13:00:00,2025,11,29,13,982,38.28469,21.759148,19.86,30900.76,292.19,130.9,88.58,6.5,6.5,71.18,19.19,20150.39,Medium
12897,22337,22338.0,2025-11-29 14:00:00,2025,11,29,14,982,38.28469,21.759148,19.58,30119.41,292.28,131.81,87.21,6.19,6.19,67.27,18.65,19640.87,Medium
12898,22345,22346.0,2025-11-29 15:00:00,2025,11,29,15,982,38.28469,21.759148,19.52,30420.25,291.58,129.33,84.31,6.17,6.17,66.89,18.86,19837.04,Medium
12899,22353,22354.0,2025-11-29 16:00:00,2025,11,29,16,982,38.28469,21.759148,19.42,30683.92,292.78,122.52,80.56,6.17,6.17,66.83,19.04,20008.98,Medium
12900,22361,22362.0,2025-11-29 17:00:00,2025,11,29,17,982,38.28469,21.759148,19.24,30526.3,297.68,114.01,75.75,5.98,5.98,64.53,18.93,19906.2,Medium
12901,22369,22370.0,2025-11-29 18:00:00,2025,11,29,18,982,38.28469,21.759148,19.13,30315.72,298.36,109.92,73.11,5.68,5.68,61.13,18.79,19768.88,Medium
12902,22377,22378.0,2025-11-29 19:00:00,2025,11,29,19,982,38.28469,21.759148,18.91,30747.32,284.63,114.32,74.98,5.72,5.72,61.19,19.08,20050.33,Medium
12903,22385,22386.0,2025-11-29 20:00:00,2025,11,29,20,982,38.28469,21.759148,18.71,31024.76,293.1,111.89,57.23,5.71,5.71,60.84,19.27,20231.25,Medium
12904,22393,22394.0,2025-11-29 21:00:00,2025,11,29,21,982,38.28469,21.759148,18.69,30024.87,295.65,110.52,56.76,5.66,5.66,60.41,18.59,19579.22,Medium
12905,22401,22402.0,2025-11-29 22:00:00,2025,11,29,22,982,38.28469,21.759148,18.67,29768.21,293.98,106.69,56.17,5.61,5.61,59.73,18.42,19411.85,Medium
12906,22409,22410.0,2025-11-29 23:00:00,2025,11,29,23,982,38.28469,21.759148,18.68,29451.05,296.12,101.38,55.23,5.6,5.6,59.72,18.2,19205.03,Medium
12907,22417,22418.0,2025-11-30 00:00:00,2025,11,30,0,982,38.28469,21.759148,18.76,28965.56,298.35,83.7,54.94,5.55,5.55,59.24,17.87,18888.44,Medium
12908,22425,22426.0,2025-11-30 01:00:00,2025,11,30,1,982,38.28469,21.759148,18.75,29460.9,300.4,78.33,51.87,5.53,5.53,58.89,18.21,19211.46,Medium
12909,22433,22434.0,2025-11-30 02:00:00,2025,11,30,2,982,38.28469,21.759148,18.67,29507.84,301.24,71.19,49.37,5.51,5.51,58.56,18.24,19242.06,Medium
12910,22441,22442.0,2025-11-30 03:00:00,2025,11,30,3,982,38.28469,21.759148,18.52,29270.96,301.13,66.88,47.74,5.49,5.49,58.32,18.08,19087.59,Medium
12911,22449,22450.0,2025-11-30 04:00:00,2025,11,30,4,982,38.28469,21.759148,18.45,30213.13,300.59,68.48,49.16,5.44,5.44,57.63,18.72,19701.98,Medium
12912,22457,22458.0,2025-11-30 05:00:00,2025,11,30,5,982,38.28469,21.759148,18.42,30054.0,301.81,73.55,51.17,5.41,5.41,57.29,18.61,19598.21,Medium
12913,22465,22466.0,2025-11-30 06:00:00,2025,11,30,6,982,38.28469,21.759148,18.22,30029.72,301.19,81.17,55.5,5.34,5.34,56.2,18.59,19582.38,Medium
12914,22473,22474.0,2025-11-30 07:00:00,2025,11,30,7,982,38.28469,21.759148,18.34,29852.9,299.6,88.52,59.52,5.36,5.36,56.71,18.47,19467.08,Medium
12915,22481,22482.0,2025-11-30 08:00:00,2025,11,30,8,982,38.28469,21.759148,18.2,29188.12,298.14,91.49,62.23,5.44,5.44,57.2,18.02,19033.58,Medium
12916,22489,22490.0,2025-11-30 09:00:00,2025,11,30,9,982,38.28469,21.759148,18.22,30243.65,295.25,92.27,62.93,5.8,5.8,61.2,18.74,19721.88,Medium
12917,22497,22498.0,2025-11-30 10:00:00,2025,11,30,10,982,38.28469,21.759148,18.45,29786.57,294.57,89.81,61.26,6.13,6.13,64.93,18.43,19423.82,Medium
12918,22505,22506.0,2025-11-30 11:00:00,2025,11,30,11,982,38.28469,21.759148,18.88,29477.43,291.38,85.77,59.18,6.28,6.28,67.26,18.22,19222.23,Medium
12919,22513,22514.0,2025-11-30 12:00:00,2025,11,30,12,982,38.28469,21.759148,18.97,29495.22,287.92,81.71,57.5,6.53,6.53,69.86,18.23,19233.83,Medium
12920,22521,22522.0,2025-11-30 13:00:00,2025,11,30,13,982,38.28469,21.759148,18.91,28533.2,287.5,80.25,56.15,6.5,6.5,69.6,17.58,18606.5,Medium
12921,22529,22530.0,2025-11-30 14:00:00,2025,11,30,14,982,38.28469,21.759148,19.02,29077.14,291.1,79.45,55.67,6.55,6.55,70.19,17.95,18961.2,Medium
12922,22537,22538.0,2025-11-30 15:00:00,2025,11,30,15,982,38.28469,21.759148,18.94,29022.34,292.06,79.73,55.68,6.33,6.33,67.88,17.91,18925.47,Medium
12923,22545,22546.0,2025-11-30 16:00:00,2025,11,30,16,982,38.28469,21.759148,18.9,29875.15,295.1,80.97,56.73,6.4,6.4,68.55,18.49,19481.59,Medium
12924,22553,22554.0,2025-11-30 17:00:00,2025,11,30,17,982,38.28469,21.759148,18.79,29955.61,298.0,83.15,57.15,6.07,6.07,64.85,18.54,19534.06,Medium
12925,22561,22562.0,2025-11-30 18:00:00,2025,11,30,18,982,38.28469,21.759148,18.69,29976.51,298.47,86.32,58.19,5.93,5.93,63.07,18.56,19547.69,Medium
12926,22569,22570.0,2025-11-30 19:00:00,2025,11,30,19,982,38.28469,21.759148,18.67,30069.01,298.05,85.24,57.29,5.93,5.93,63.07,18.62,19608.0,Medium
12927,22577,22578.0,2025-11-30 20:00:00,2025,11,30,20,982,38.28469,21.759148,18.58,30070.88,297.77,85.24,55.69,5.86,5.86,62.28,18.62,19609.22,Medium
12928,22585,22586.0,2025-11-30 21:00:00,2025,11,30,21,982,38.28469,21.759148,18.42,30034.72,299.27,85.66,55.94,5.72,5.72,60.59,18.6,19585.64,Medium
12929,22593,22594.0,2025-11-30 22:00:00,2025,11,30,22,982,38.28469,21.759148,18.46,29871.62,300.31,85.95,57.06,5.58,5.58,59.12,18.49,19479.28,Medium
12930,22601,22602.0,2025-11-30 23:00:00,2025,11,30,23,982,38.28469,21.759148,18.51,29729.13,301.53,87.38,58.17,5.49,5.49,58.25,18.39,19386.37,Medium
12931,22609,22610.0,2025-12-01 00:00:00,2025,12,1,0,982,38.28469,21.759148,18.41,30182.55,303.03,95.42,63.26,5.49,5.49,58.15,18.7,19682.04,Medium
12932,22617,22618.0,2025-12-01 01:00:00,2025,12,1,1,982,38.28469,21.759148,18.4,29937.86,303.63,100.52,67.46,5.52,5.52,58.33,18.53,19522.48,Medium
12933,22625,22626.0,2025-12-01 02:00:00,2025,12,1,2,982,38.28469,21.759148,18.21,29869.68,303.9,105.02,69.06,5.51,5.51,58.06,18.48,19478.02,Medium
12934,22633,22634.0,2025-12-01 03:00:00,2025,12,1,3,982,38.28469,21.759148,18.0,29754.81,303.84,106.84,69.86,5.56,5.56,58.25,18.41,19403.12,Medium
12935,22641,22642.0,2025-12-01 04:00:00,2025,12,1,4,982,38.28469,21.759148,18.03,30002.35,303.57,107.92,70.57,5.54,5.54,58.2,18.57,19564.53,Medium
12936,22649,22650.0,2025-12-01 05:00:00,2025,12,1,5,982,38.28469,21.759148,18.15,30178.76,303.81,108.16,71.08,5.52,5.52,58.08,18.7,19679.57,Medium
12937,22657,22658.0,2025-12-01 06:00:00,2025,12,1,6,982,38.28469,21.759148,18.43,30212.72,301.99,107.64,70.76,5.51,5.51,58.36,18.72,19701.72,Medium
12938,22665,22666.0,2025-12-01 07:00:00,2025,12,1,7,982,38.28469,21.759148,18.43,30158.31,300.72,106.01,69.59,5.57,5.57,58.7,18.68,19666.23,Medium
12939,22673,22674.0,2025-12-01 08:00:00,2025,12,1,8,982,38.28469,21.759148,18.1,30347.35,299.88,102.36,67.95,5.6,5.6,58.88,18.81,19789.51,Medium
12940,22681,22682.0,2025-12-01 09:00:00,2025,12,1,9,982,38.28469,21.759148,18.11,30566.19,295.34,97.71,65.89,5.88,5.88,61.83,18.96,19932.21,Medium
12941,22689,22690.0,2025-12-01 10:00:00,2025,12,1,10,982,38.28469,21.759148,18.22,30503.75,293.34,91.94,64.74,6.19,6.19,65.11,18.92,19891.5,Medium
12942,22697,22698.0,2025-12-01 11:00:00,2025,12,1,11,982,38.28469,21.759148,18.42,30296.27,290.65,85.94,61.14,6.49,6.49,68.75,18.78,19756.2,Medium
12943,22705,22706.0,2025-12-01 12:00:00,2025,12,1,12,982,38.28469,21.759148,18.86,30021.58,289.81,85.23,61.16,6.49,6.49,69.09,18.59,19577.07,Medium
12944,22713,22714.0,2025-12-01 13:00:00,2025,12,1,13,982,38.28469,21.759148,19.14,29741.75,286.86,91.08,64.99,6.81,6.81,73.4,18.4,19394.6,Medium
12945,22721,22722.0,2025-12-01 14:00:00,2025,12,1,14,982,38.28469,21.759148,19.25,30232.84,286.18,97.67,68.26,6.8,6.8,73.45,18.73,19714.83,Medium
12946,22729,22730.0,2025-12-01 15:00:00,2025,12,1,15,982,38.28469,21.759148,19.28,29739.47,291.25,110.82,74.42,6.98,6.98,75.45,18.4,19393.11,Medium
12947,22737,22738.0,2025-12-01 16:00:00,2025,12,1,16,982,38.28469,21.759148,19.25,29667.09,295.26,116.19,77.59,6.79,6.79,73.32,18.35,19345.91,Medium
12948,22745,22746.0,2025-12-01 17:00:00,2025,12,1,17,982,38.28469,21.759148,19.13,30157.12,294.6,120.8,79.7,6.05,6.05,65.12,18.68,19665.46,Medium
12949,22753,22754.0,2025-12-01 18:00:00,2025,12,1,18,982,38.28469,21.759148,19.13,30293.15,276.76,121.18,80.29,5.72,5.72,61.61,18.77,19754.16,Medium
12950,22761,22762.0,2025-12-01 19:00:00,2025,12,1,19,982,38.28469,21.759148,18.89,30154.91,270.63,122.07,80.47,5.71,5.71,61.16,18.68,19664.02,Medium
12951,22769,22770.0,2025-12-01 20:00:00,2025,12,1,20,982,38.28469,21.759148,18.68,30230.63,280.55,117.07,76.45,5.68,5.68,60.41,18.73,19713.39,Medium
12952,22777,22778.0,2025-12-01 21:00:00,2025,12,1,21,982,38.28469,21.759148,18.46,30114.1,289.11,113.12,74.44,5.67,5.67,60.16,18.65,19637.4,Medium
12953,22785,22786.0,2025-12-01 22:00:00,2025,12,1,22,982,38.28469,21.759148,18.41,30197.47,295.48,114.37,74.63,5.61,5.61,59.43,18.71,19691.77,Medium
12954,22793,22794.0,2025-12-01 23:00:00,2025,12,1,23,982,38.28469,21.759148,18.21,29920.99,297.96,112.97,73.34,5.53,5.53,58.29,18.52,19511.48,Medium
12955,22801,22802.0,2025-12-02 00:00:00,2025,12,2,0,982,38.28469,21.759148,18.22,28542.21,300.7,113.37,73.26,5.6,5.6,59.04,17.58,18612.37,Medium
12956,22809,22810.0,2025-12-02 01:00:00,2025,12,2,1,982,38.28469,21.759148,18.14,29843.99,302.84,116.86,75.52,5.57,5.57,58.62,18.47,19461.27,Medium
12957,22817,22818.0,2025-12-02 02:00:00,2025,12,2,2,982,38.28469,21.759148,17.96,30138.71,304.0,117.61,76.02,5.52,5.52,57.76,18.67,19653.46,Medium
12958,22825,22826.0,2025-12-02 03:00:00,2025,12,2,3,982,38.28469,21.759148,17.88,29180.32,304.46,119.57,77.36,5.52,5.52,57.8,18.02,19028.49,Medium
12959,22833,22834.0,2025-12-02 04:00:00,2025,12,2,4,982,38.28469,21.759148,18.17,29940.04,304.96,124.92,81.02,5.52,5.52,58.08,18.53,19523.9,Medium
12960,22841,22842.0,2025-12-02 05:00:00,2025,12,2,5,982,38.28469,21.759148,18.22,30149.24,305.09,128.3,83.19,5.49,5.49,57.93,18.67,19660.32,Medium
12961,22849,22850.0,2025-12-02 06:00:00,2025,12,2,6,982,38.28469,21.759148,18.26,30226.82,304.64,132.13,84.75,5.44,5.44,57.41,18.73,19710.91,Medium
12962,22857,22858.0,2025-12-02 07:00:00,2025,12,2,7,982,38.28469,21.759148,18.37,29939.78,304.08,138.77,98.59,5.56,5.56,58.86,18.53,19523.73,Medium
12963,22865,22866.0,2025-12-02 08:00:00,2025,12,2,8,982,38.28469,21.759148,18.21,30006.98,308.6,136.16,86.23,5.85,5.85,61.57,18.58,19567.55,Medium
12964,22873,22874.0,2025-12-02 09:00:00,2025,12,2,9,982,38.28469,21.759148,18.12,30317.24,289.68,187.87,132.03,6.24,6.24,65.78,18.79,19769.87,Medium
12965,22881,22882.0,2025-12-02 10:00:00,2025,12,2,10,982,38.28469,21.759148,18.41,30367.32,292.9,181.26,49.47,6.57,6.57,69.69,18.82,19802.53,Medium
12966,22889,22890.0,2025-12-02 11:00:00,2025,12,2,11,982,38.28469,21.759148,18.57,30520.76,288.38,168.93,52.62,6.57,6.57,69.71,18.93,19902.59,Ok
12967,22897,22898.0,2025-12-02 12:00:00,2025,12,2,12,982,38.28469,21.759148,18.81,30092.87,290.02,151.98,52.23,6.54,6.54,69.89,18.64,19623.56,Medium
12968,22905,22906.0,2025-12-02 13:00:00,2025,12,2,13,982,38.28469,21.759148,18.98,30263.73,291.24,144.56,54.62,6.98,6.98,74.9,18.75,19734.98,Ok
12969,22913,22914.0,2025-12-02 14:00:00,2025,12,2,14,982,38.28469,21.759148,19.12,30108.28,293.48,111.77,55.11,6.85,6.85,73.61,18.65,19633.61,Medium
12970,22921,22922.0,2025-12-02 15:00:00,2025,12,2,15,982,38.28469,21.759148,19.18,30625.1,298.36,82.84,57.18,6.41,6.41,69.03,19.0,19970.63,Medium
12971,22929,22930.0,2025-12-02 16:00:00,2025,12,2,16,982,38.28469,21.759148,19.12,30529.74,301.79,86.0,58.73,6.32,6.32,68.03,18.93,19908.45,Medium
12972,22937,22938.0,2025-12-02 17:00:00,2025,12,2,17,982,38.28469,21.759148,18.98,30459.08,303.72,89.86,60.68,5.84,5.84,62.63,18.89,19862.37,Medium
12973,22945,22946.0,2025-12-02 18:00:00,2025,12,2,18,982,38.28469,21.759148,18.88,30594.58,305.66,91.03,61.36,5.67,5.67,60.64,18.98,19950.73,Medium
12974,22953,22954.0,2025-12-02 19:00:00,2025,12,2,19,982,38.28469,21.759148,18.68,30522.29,306.03,91.99,62.21,5.63,5.63,59.98,18.93,19903.58,Medium
12975,22961,22962.0,2025-12-02 20:00:00,2025,12,2,20,982,38.28469,21.759148,18.48,30876.86,308.52,121.16,241.59,5.65,5.65,59.92,19.17,20134.8,Danger
12976,22969,22970.0,2025-12-02 21:00:00,2025,12,2,21,982,38.28469,21.759148,18.3,30630.5,304.61,158.68,311.82,5.65,5.65,59.63,19.0,19974.15,Danger
12977,22977,22978.0,2025-12-02 22:00:00,2025,12,2,22,982,38.28469,21.759148,18.24,30642.38,303.36,186.6,42.89,5.68,5.68,59.91,19.01,19981.89,Medium
12978,22985,22986.0,2025-12-02 23:00:00,2025,12,2,23,982,38.28469,21.759148,18.3,30838.85,304.56,178.96,41.75,5.71,5.71,60.06,19.15,20110.01,Medium
12979,22993,22994.0,2025-12-03 00:00:00,2025,12,3,0,982,38.28469,21.759148,18.07,30705.54,306.43,173.35,41.93,5.68,5.68,59.71,19.05,20023.08,Medium
12980,23001,23002.0,2025-12-03 01:00:00,2025,12,3,1,982,38.28469,21.759148,18.0,30615.4,307.08,141.14,43.09,5.7,5.7,59.79,18.99,19964.3,Medium
12981,23009,23010.0,2025-12-03 02:00:00,2025,12,3,2,982,38.28469,21.759148,18.12,30589.97,308.52,98.17,43.28,5.68,5.68,59.58,18.98,19947.72,Medium
12982,23017,23018.0,2025-12-03 03:00:00,2025,12,3,3,982,38.28469,21.759148,18.11,30654.37,309.16,66.63,44.39,5.64,5.64,59.34,19.02,19989.72,Medium
12983,23025,23026.0,2025-12-03 04:00:00,2025,12,3,4,982,38.28469,21.759148,18.27,30882.51,309.44,70.72,46.67,5.58,5.58,58.73,19.18,20138.49,Medium
12984,23033,23034.0,2025-12-03 05:00:00,2025,12,3,5,982,38.28469,21.759148,18.32,30665.77,309.99,74.35,48.93,5.46,5.46,57.66,19.03,19997.15,Medium
12985,23041,23042.0,2025-12-03 06:00:00,2025,12,3,6,982,38.28469,21.759148,18.42,30388.28,309.66,76.97,50.87,5.42,5.42,57.32,18.84,19816.2,Medium
12986,23049,23050.0,2025-12-03 07:00:00,2025,12,3,7,982,38.28469,21.759148,18.57,30705.45,308.25,82.55,54.33,5.39,5.39,57.29,19.05,20023.03,Medium
12987,23057,23058.0,2025-12-03 08:00:00,2025,12,3,8,982,38.28469,21.759148,18.4,30571.89,325.96,83.06,54.91,5.75,5.75,60.77,18.96,19935.93,Medium
12988,23065,23066.0,2025-12-03 09:00:00,2025,12,3,9,982,38.28469,21.759148,18.37,30774.12,300.02,79.47,53.3,5.84,5.84,61.85,19.1,20067.8,Medium
12989,23073,23074.0,2025-12-03 10:00:00,2025,12,3,10,982,38.28469,21.759148,18.29,30521.9,301.36,97.84,184.27,6.45,6.45,68.18,18.93,19903.33,Medium
12990,23081,23082.0,2025-12-03 11:00:00,2025,12,3,11,982,38.28469,21.759148,18.53,30987.48,289.18,92.89,45.45,6.52,6.52,69.3,19.25,20206.94,Ok
12991,23089,23090.0,2025-12-03 12:00:00,2025,12,3,12,982,38.28469,21.759148,18.68,30009.87,291.27,86.49,43.83,6.7,6.7,71.42,18.58,19569.44,Ok
12992,23097,23098.0,2025-12-03 13:00:00,2025,12,3,13,982,38.28469,21.759148,18.81,29808.18,293.05,81.48,43.51,6.85,6.85,73.26,18.44,19437.92,Ok
12993,23105,23106.0,2025-12-03 14:00:00,2025,12,3,14,982,38.28469,21.759148,18.79,29894.32,297.43,83.55,45.2,6.4,6.4,68.35,18.5,19494.09,Medium
12994,23113,23114.0,2025-12-03 15:00:00,2025,12,3,15,982,38.28469,21.759148,18.81,30439.28,301.64,64.95,46.65,6.51,6.51,69.58,18.87,19849.46,Medium
12995,23120,23121.0,2025-12-03 16:00:00,2025,12,3,16,982,38.28469,21.759148,18.56,30205.58,307.8,70.53,49.94,6.11,6.11,64.95,18.71,19697.06,Medium
12996,23127,23128.0,2025-12-03 17:00:00,2025,12,3,17,982,38.28469,21.759148,18.5,30405.0,311.98,72.51,51.4,5.83,5.83,61.84,18.85,19827.1,Medium
12997,23135,23136.0,2025-12-03 18:00:00,2025,12,3,18,982,38.28469,21.759148,18.29,30726.65,312.28,72.92,51.14,5.77,5.77,60.97,19.07,20036.85,Medium
12998,23143,23144.0,2025-12-03 19:00:00,2025,12,3,19,982,38.28469,21.759148,18.16,30952.7,311.2,71.27,49.3,5.8,5.8,61.1,19.22,20184.25,Medium
12999,23151,23152.0,2025-12-03 20:00:00,2025,12,3,20,982,38.28469,21.759148,18.11,30956.59,307.13,146.11,288.54,5.83,5.83,61.34,19.23,20186.79,Danger
13000,23159,23160.0,2025-12-03 21:00:00,2025,12,3,21,982,38.28469,21.759148,18.06,24551.6,309.13,144.03,46.43,5.84,5.84,61.37,14.91,16010.1,Medium
13001,23167,23168.0,2025-12-03 22:00:00,2025,12,3,22,982,38.28469,21.759148,17.97,30553.49,308.86,141.79,38.93,5.81,5.81,60.99,18.95,19923.93,Medium
13002,23175,23176.0,2025-12-03 23:00:00,2025,12,3,23,982,38.28469,21.759148,17.98,30838.47,304.79,137.9,35.12,5.86,5.86,61.4,19.15,20109.77,Medium
13003,23183,23184.0,2025-12-04 00:00:00,2025,12,4,0,982,38.28469,21.759148,17.88,30666.45,306.28,135.36,34.78,5.86,5.86,61.31,19.03,19997.59,Medium
13004,23191,23192.0,2025-12-04 01:00:00,2025,12,4,1,982,38.28469,21.759148,17.97,30687.92,309.16,93.46,34.2,5.76,5.76,60.26,19.04,20011.59,Medium
13005,23199,23200.0,2025-12-04 02:00:00,2025,12,4,2,982,38.28469,21.759148,17.87,30582.61,310.28,52.13,34.53,5.74,5.74,60.01,18.97,19942.92,Medium
13006,23207,23208.0,2025-12-04 03:00:00,2025,12,4,3,982,38.28469,21.759148,18.18,30747.83,310.62,52.61,35.24,5.7,5.7,60.03,19.08,20050.66,Medium
13007,23215,23216.0,2025-12-04 04:00:00,2025,12,4,4,982,38.28469,21.759148,18.29,30784.25,309.55,53.62,36.35,5.74,5.74,60.63,19.11,20074.41,Medium
13008,23223,23224.0,2025-12-04 05:00:00,2025,12,4,5,982,38.28469,21.759148,18.28,30644.23,310.54,52.51,35.78,5.78,5.78,60.98,19.01,19983.1,Medium
13009,23231,23232.0,2025-12-04 06:00:00,2025,12,4,6,982,38.28469,21.759148,18.26,30852.54,310.88,53.43,36.49,5.8,5.8,61.22,19.15,20118.94,Medium
13010,23239,23240.0,2025-12-04 07:00:00,2025,12,4,7,982,38.28469,21.759148,18.29,30205.59,309.35,52.07,35.72,5.82,5.82,61.25,18.71,19697.06,Medium
13011,23247,23248.0,2025-12-04 08:00:00,2025,12,4,8,982,38.28469,21.759148,18.34,30335.99,306.19,50.75,35.67,6.0,6.0,63.47,18.8,19782.1,Medium
13012,23255,23256.0,2025-12-04 09:00:00,2025,12,4,9,982,38.28469,21.759148,18.32,30230.57,299.64,51.05,35.74,6.13,6.13,64.79,18.73,19713.36,Medium
13013,23263,23264.0,2025-12-04 10:00:00,2025,12,4,10,982,38.28469,21.759148,18.32,29273.52,292.75,50.65,36.96,6.2,6.2,65.51,18.08,19089.26,Medium
13014,23271,23272.0,2025-12-04 11:00:00,2025,12,4,11,982,38.28469,21.759148,18.42,30034.92,292.14,49.79,37.14,6.33,6.33,66.99,18.6,19585.77,Medium
13015,23279,23280.0,2025-12-04 12:00:00,2025,12,4,12,982,38.28469,21.759148,18.45,30861.31,293.13,49.62,37.97,6.17,6.17,65.27,19.16,20124.66,Medium
13016,23287,23288.0,2025-12-04 13:00:00,2025,12,4,13,982,38.28469,21.759148,18.68,30882.83,299.41,49.86,37.87,6.09,6.09,64.65,19.18,20138.7,Medium
13017,23295,23296.0,2025-12-04 14:00:00,2025,12,4,14,982,38.28469,21.759148,18.7,31034.42,300.75,50.18,37.8,6.15,6.15,65.46,19.28,20237.55,Medium
13018,23303,23304.0,2025-12-04 15:00:00,2025,12,4,15,982,38.28469,21.759148,18.83,30681.73,303.98,51.62,37.96,5.84,5.84,62.39,19.04,20007.56,Medium
13019,23311,23312.0,2025-12-04 16:00:00,2025,12,4,16,982,38.28469,21.759148,18.97,31396.16,306.86,53.22,38.24,5.78,5.78,61.74,19.53,20473.44,Medium
13020,23319,23320.0,2025-12-04 17:00:00,2025,12,4,17,982,38.28469,21.759148,18.91,31596.09,307.93,57.14,40.02,5.53,5.53,59.28,19.66,20603.81,Medium
13021,23327,23328.0,2025-12-04 18:00:00,2025,12,4,18,982,38.28469,21.759148,18.85,31571.76,309.89,61.11,42.54,5.5,5.5,58.83,19.65,20587.94,Medium
13022,23335,23336.0,2025-12-04 19:00:00,2025,12,4,19,982,38.28469,21.759148,18.88,31743.31,309.78,64.12,44.3,5.53,5.53,59.1,19.76,20699.81,Medium
13023,23343,23344.0,2025-12-04 20:00:00,2025,12,4,20,982,38.28469,21.759148,18.78,31931.91,309.17,66.1,45.4,5.57,5.57,59.44,19.89,20822.8,Medium
13024,23351,23352.0,2025-12-04 21:00:00,2025,12,4,21,982,38.28469,21.759148,18.75,31853.84,306.75,67.28,45.77,5.53,5.53,58.95,19.84,20771.89,Medium
13025,23359,23360.0,2025-12-04 22:00:00,2025,12,4,22,982,38.28469,21.759148,18.61,31765.1,306.67,66.29,44.79,5.73,5.73,60.81,19.78,20714.02,Medium
13026,23367,23368.0,2025-12-04 23:00:00,2025,12,4,23,982,38.28469,21.759148,18.45,31856.95,304.6,63.62,42.81,5.74,5.74,60.8,19.84,20773.91,Medium
13027,23375,23376.0,2025-12-05 00:00:00,2025,12,5,0,982,38.28469,21.759148,18.42,31657.47,305.59,59.64,40.04,5.66,5.66,59.96,19.71,20643.84,Medium
13028,23383,23384.0,2025-12-05 01:00:00,2025,12,5,1,982,38.28469,21.759148,18.47,31615.48,309.28,58.02,38.56,5.61,5.61,59.41,19.68,20616.46,Medium
13029,23391,23392.0,2025-12-05 02:00:00,2025,12,5,2,982,38.28469,21.759148,18.45,31763.82,310.72,57.62,38.49,5.51,5.51,58.32,19.78,20713.19,Medium
13030,23398,23399.0,2025-12-05 03:00:00,2025,12,5,3,982,38.28469,21.759148,18.42,31564.72,311.45,60.55,41.12,5.67,5.67,59.77,19.64,20583.35,Medium
