"id","date_insert","year","month","day","hour","sensor_id","lat","lng","wtempV_°C","conductivity_of_solution_ mS_cm","oxidation_reduction_potential_ mV","total_suspended_solids_mg_L","turbidity_NTU","dissolved_oxygen_concentration _ppm","dissolved_oxygen_concentration_mg_L","oxygen_saturation_%","salinity_ppt","dissolved_solids _ppm"
14830,"2025-09-24 01:00:00",2025,9,24,1,977,"38.328212","21.876467",23.81,58995.06,-323.65,147.51,0.00,1.53,1.53,18.15,39.75,38470.68
14831,"2025-09-24 01:00:00",2025,9,24,1,978,"38.331904","21.842924",23.01,44137.27,83.10,1145.62,688.09,7.71,7.71,89.80,28.48,28781.91
14832,"2025-09-24 01:00:00",2025,9,24,1,979,"38.317789","21.818416",22.94,47418.65,38.97,42.01,27.13,3.90,3.90,45.43,,
14833,"2025-09-24 01:00:00",2025,9,24,1,980,"38.30971","21.779349",23.41,38376.09,186.16,454.33,271.42,3.29,3.29,38.70,24.38,25025.05
14834,"2025-09-24 01:00:00",2025,9,24,1,981,"38.292904","21.766819",23.33,49874.02,341.04,8.95,0.00,1.64,1.64,19.32,32.64,32522.85
14835,"2025-09-24 01:00:00",2025,9,24,1,982,"38.28469","21.759148",22.98,34070.53,338.80,453.86,264.52,4.01,4.01,46.72,21.37,22217.39
14836,"2025-09-24 01:00:00",2025,9,24,1,983,"38.282368","21.754868",23.14,59513.89,-30.71,573.33,317.64,6.40,6.40,74.42,40.17,38809.01
14837,"2025-09-24 01:00:00",2025,9,24,1,984,"38.183667","21.678139",25.23,53948.04,288.17,556.11,194.19,4.52,4.52,53.76,35.70,35179.52
14838,"2025-09-24 02:00:00",2025,9,24,2,976,"38.310409","21.784038",23.86,56339.58,-119.18,256.19,162.39,0.00,0.00,0.00,37.60,36739.04
14839,"2025-09-24 02:00:00",2025,9,24,2,977,"38.328212","21.876467",23.69,59144.01,-321.48,149.77,0.00,1.58,1.58,18.65,39.87,38567.81
14840,"2025-09-24 02:00:00",2025,9,24,2,978,"38.331904","21.842924",22.97,44280.32,76.04,1154.68,695.17,7.54,7.54,87.80,28.58,28875.20
14841,"2025-09-24 02:00:00",2025,9,24,2,979,"38.317789","21.818416",22.91,49585.40,36.63,42.92,27.06,3.64,3.64,42.33,31.49,31493.23
14842,"2025-09-24 02:00:00",2025,9,24,2,980,"38.30971","21.779349",23.37,38678.64,184.89,456.43,273.02,3.31,3.31,38.86,24.59,25222.34
14843,"2025-09-24 02:00:00",2025,9,24,2,981,"38.292904","21.766819",23.29,49966.47,341.32,8.60,0.00,2.89,2.89,33.92,32.71,32583.13
14844,"2025-09-24 02:00:00",2025,9,24,2,982,"38.28469","21.759148",22.87,33866.40,339.41,467.36,272.01,4.06,4.06,47.19,21.23,22084.28
14845,"2025-09-24 02:00:00",2025,9,24,2,983,"38.282368","21.754868",23.10,59543.70,-59.11,569.56,315.65,6.25,6.25,73.00,40.19,38828.45
14846,"2025-09-24 02:00:00",2025,9,24,2,984,"38.183667","21.678139",25.23,53599.52,286.88,556.11,194.19,4.23,4.23,50.29,35.42,34952.25
14847,"2025-09-24 03:00:00",2025,9,24,3,976,"38.310409","21.784038",23.66,56339.58,-118.52,250.98,154.41,0.00,0.00,0.00,37.60,36739.04
14848,"2025-09-24 03:00:00",2025,9,24,3,977,"38.328212","21.876467",24.21,58353.36,-329.05,153.66,0.00,1.56,1.56,18.55,39.22,38052.23
14849,"2025-09-24 03:00:00",2025,9,24,3,978,"38.331904","21.842924",22.95,44149.66,76.02,1164.36,700.88,7.66,7.66,89.22,28.48,28790.00
14850,"2025-09-24 03:00:00",2025,9,24,3,979,"38.317789","21.818416",22.92,49380.39,38.65,44.14,28.29,3.79,3.79,44.06,32.28,32200.95
14851,"2025-09-24 03:00:00",2025,9,24,3,980,"38.30971","21.779349",23.33,40254.43,183.61,462.41,276.80,3.30,3.30,38.65,25.70,26249.91
14852,"2025-09-24 03:00:00",2025,9,24,3,981,"38.292904","21.766819",23.21,50664.52,341.67,9.71,0.00,0.04,0.04,0.42,33.23,33038.34
14853,"2025-09-24 03:00:00",2025,9,24,3,982,"38.28469","21.759148",22.96,33770.89,339.16,478.32,278.15,4.27,4.27,49.59,21.16,22022.00
14854,"2025-09-24 03:00:00",2025,9,24,3,983,"38.282368","21.754868",,59504.05,-64.03,563.27,,,6.29,,40.16,38802.59
14855,"2025-09-24 03:00:00",2025,9,24,3,984,"38.183667","21.678139",25.23,53793.79,286.65,556.11,194.19,4.48,4.48,53.04,35.57,35077.36
14856,"2025-09-24 04:00:00",2025,9,24,4,976,"38.310409","21.784038",23.44,56293.33,-121.76,265.22,162.70,0.00,0.00,0.00,37.56,36708.88
14857,"2025-09-24 04:00:00",2025,9,24,4,977,"38.328212","21.876467",24.21,58619.03,-330.07,150.54,0.00,1.54,1.54,18.30,39.44,38225.47
14858,"2025-09-24 04:00:00",2025,9,24,4,978,"38.331904","21.842924",22.85,44299.59,74.68,1171.55,707.49,7.53,7.53,87.56,28.59,28887.76
14859,"2025-09-24 04:00:00",2025,9,24,4,979,"38.317789","21.818416",22.96,47420.54,38.32,45.05,28.89,3.75,3.75,43.65,30.85,30922.94
14860,"2025-09-24 04:00:00",2025,9,24,4,980,"38.30971","21.779349",23.33,39694.57,181.47,462.46,277.38,3.17,3.17,37.17,25.31,25884.83
14861,"2025-09-24 04:00:00",2025,9,24,4,981,"38.292904","21.766819",23.25,50620.61,341.81,9.97,0.00,1.48,1.48,17.40,33.19,33009.70
14862,"2025-09-24 04:00:00",2025,9,24,4,982,"38.28469","21.759148",22.98,33930.58,339.04,486.64,282.86,4.41,4.41,51.35,21.27,22126.13
14863,"2025-09-24 04:00:00",2025,9,24,4,983,"38.282368","21.754868",23.03,59397.84,-71.30,562.80,310.58,6.37,6.37,74.32,40.07,38733.34
14864,"2025-09-24 04:00:00",2025,9,24,4,984,"38.183667","21.678139",25.23,53759.65,287.99,556.11,194.19,4.63,4.63,54.80,35.55,35056.67
14865,"2025-09-24 05:00:00",2025,9,24,5,976,"38.310409","21.784038",23.35,56293.33,-121.79,288.54,177.30,0.00,0.00,0.00,37.56,36708.88
14866,"2025-09-24 05:00:00",2025,9,24,5,977,"38.328212","21.876467",24.21,59149.47,-330.42,150.13,0.00,1.55,1.55,18.50,39.87,38571.37
14867,"2025-09-24 05:00:00",2025,9,24,5,978,"38.331904","21.842924",23.14,44268.43,73.55,1177.22,710.51,7.60,7.60,88.87,28.57,28867.45
14868,"2025-09-24 05:00:00",2025,9,24,5,979,"38.317789","21.818416",22.99,49119.76,37.00,44.40,28.53,3.70,3.70,43.14,32.09,32031.00
14869,"2025-09-24 05:00:00",2025,9,24,5,980,"38.30971","21.779349",23.39,41229.39,178.62,463.33,277.46,3.11,3.11,36.49,26.39,26885.69
14870,"2025-09-24 05:00:00",2025,9,24,5,981,"38.292904","21.766819",23.20,50073.18,341.95,9.14,0.00,0.19,0.19,2.23,32.79,32652.72
14871,"2025-09-24 05:00:00",2025,9,24,5,982,"38.28469","21.759148",22.96,34247.47,339.19,491.21,285.53,4.53,4.53,52.68,21.49,22332.78
14872,"2025-09-24 05:00:00",2025,9,24,5,983,"38.282368","21.754868",23.03,59534.08,-73.34,559.02,308.47,6.56,6.56,76.50,40.18,38822.18
14873,"2025-09-24 05:00:00",2025,9,24,5,984,"38.183667","21.678139",25.23,53882.87,288.30,556.11,194.19,4.62,4.62,54.72,35.65,35137.02
14874,"2025-09-24 06:00:00",2025,9,24,6,976,"38.310409","21.784038",22.97,56293.33,-117.52,284.50,174.12,0.00,0.00,0.00,37.56,36708.88
14875,"2025-09-24 06:00:00",2025,9,24,6,977,"38.328212","21.876467",24.17,59175.14,-330.43,148.66,0.00,1.58,1.58,18.82,39.89,38588.11
14876,"2025-09-24 06:00:00",2025,9,24,6,978,"38.331904","21.842924",23.18,44307.88,62.99,1189.36,717.86,7.48,7.48,87.61,28.60,28893.17
14877,"2025-09-24 06:00:00",2025,9,24,6,979,"38.317789","21.818416",23.06,48591.59,37.75,42.67,27.41,3.95,3.95,46.10,31.71,31686.58
14878,"2025-09-24 06:00:00",2025,9,24,6,980,"38.30971","21.779349",23.33,41579.71,177.80,459.65,275.36,3.12,3.12,36.66,26.64,27114.13
14879,"2025-09-24 06:00:00",2025,9,24,6,981,"38.292904","21.766819",23.16,50000.13,342.13,8.38,0.00,1.18,1.18,13.80,32.74,32605.09
14880,"2025-09-24 06:00:00",2025,9,24,6,982,"38.28469","21.759148",23.08,33842.53,338.74,498.42,289.22,4.63,4.63,54.04,21.21,22068.71
14881,"2025-09-24 06:00:00",2025,9,24,6,983,"38.282368","21.754868",22.95,59574.34,-12.03,563.78,311.21,6.76,6.76,78.72,40.22,38848.43
14882,"2025-09-24 06:00:00",2025,9,24,6,984,"38.183667","21.678139",25.23,53844.13,288.78,556.11,194.19,4.83,4.83,57.16,35.62,35111.76
14883,"2025-09-24 07:00:00",2025,9,24,7,976,"38.310409","21.784038",22.97,56293.33,-104.07,281.76,173.73,0.00,0.00,0.00,37.56,36708.88
14884,"2025-09-24 07:00:00",2025,9,24,7,977,"38.328212","21.876467",24.22,59194.61,-326.98,151.48,0.00,1.61,1.61,19.21,39.91,38600.80
14885,"2025-09-24 07:00:00",2025,9,24,7,978,"38.331904","21.842924",23.38,44218.67,75.62,1204.84,727.43,7.45,7.45,87.61,28.53,28835.00
14886,"2025-09-24 07:00:00",2025,9,24,7,979,"38.317789","21.818416",23.05,46194.84,39.01,40.78,26.34,3.86,3.86,45.01,29.96,30123.66
14887,"2025-09-24 07:00:00",2025,9,24,7,980,"38.30971","21.779349",23.43,47189.61,184.11,454.29,272.02,3.19,3.19,37.49,30.68,30772.35
14888,"2025-09-24 07:00:00",2025,9,24,7,981,"38.292904","21.766819",23.18,50123.19,342.21,8.21,0.00,1.56,1.56,18.28,32.83,32685.33
14889,"2025-09-24 07:00:00",2025,9,24,7,982,"38.28469","21.759148",23.05,33762.66,338.54,505.43,293.39,4.64,4.64,54.05,21.16,22016.63
14890,"2025-09-24 07:00:00",2025,9,24,7,983,"38.282368","21.754868",23.03,59488.27,39.46,563.84,311.86,6.96,6.96,80.93,40.15,38792.30
14891,"2025-09-24 07:00:00",2025,9,24,7,984,"38.183667","21.678139",25.23,53831.45,290.59,556.11,194.19,4.78,4.78,56.52,35.61,35103.49
14892,"2025-09-24 08:00:00",2025,9,24,8,976,"38.310409","21.784038",23.26,56293.33,-92.63,289.93,177.56,0.00,0.00,0.00,37.56,36708.88
14893,"2025-09-24 08:00:00",2025,9,24,8,977,"38.328212","21.876467",24.21,59168.39,-141.31,151.25,0.00,1.71,1.71,20.35,39.89,38583.71
14894,"2025-09-24 08:00:00",2025,9,24,8,978,"38.331904","21.842924",23.31,44263.85,134.13,1212.73,731.52,8.33,8.33,97.72,28.57,28864.46
14895,"2025-09-24 08:00:00",2025,9,24,8,979,"38.317789","21.818416",23.13,44897.00,43.70,39.03,25.55,3.97,3.97,46.33,29.02,29277.33
14896,"2025-09-24 08:00:00",2025,9,24,8,980,"38.30971","21.779349",23.51,44130.16,209.51,442.24,265.24,3.87,3.87,45.53,28.47,28777.28
14897,"2025-09-24 08:00:00",2025,9,24,8,981,"38.292904","21.766819",23.13,50163.78,342.31,8.65,0.00,0.45,0.45,5.29,32.86,32711.80
14898,"2025-09-24 08:00:00",2025,9,24,8,982,"38.28469","21.759148",22.95,33640.01,337.32,505.88,293.80,4.89,4.89,56.90,21.07,21936.65
14899,"2025-09-24 08:00:00",2025,9,24,8,983,"38.282368","21.754868",22.98,59366.19,145.36,565.31,313.32,7.08,7.08,82.53,40.05,38712.70
14900,"2025-09-24 08:00:00",2025,9,24,8,984,"38.183667","21.678139",25.23,53830.41,298.19,556.11,194.19,4.75,4.75,56.15,35.60,35102.81
14901,"2025-09-24 09:00:00",2025,9,24,9,976,"38.310409","21.784038",23.42,56293.33,-85.64,290.43,179.79,0.00,0.00,0.00,37.56,36708.88
14902,"2025-09-24 09:00:00",2025,9,24,9,977,"38.328212","21.876467",24.21,59125.68,-64.27,156.66,0.00,1.92,1.92,22.86,39.85,38555.86
14903,"2025-09-24 09:00:00",2025,9,24,9,978,"38.331904","21.842924",23.37,43980.50,128.10,1221.45,735.03,8.27,8.27,97.11,28.36,28679.69
14904,"2025-09-24 09:00:00",2025,9,24,9,979,"38.317789","21.818416",23.19,45312.05,49.46,37.22,24.63,4.00,4.00,46.76,29.32,29547.99
14905,"2025-09-24 09:00:00",2025,9,24,9,980,"38.30971","21.779349",23.62,47607.37,210.32,436.36,261.43,4.11,4.11,48.45,30.99,31044.77
14906,"2025-09-24 09:00:00",2025,9,24,9,981,"38.292904","21.766819",23.32,50071.03,342.07,5.81,0.00,0.00,0.00,0.00,32.79,32651.32
14907,"2025-09-24 09:00:00",2025,9,24,9,982,"38.28469","21.759148",23.14,33604.66,336.94,503.72,292.82,4.99,4.99,58.26,21.05,21913.60
14908,"2025-09-24 09:00:00",2025,9,24,9,983,"38.282368","21.754868",23.00,59428.51,160.82,561.37,311.31,7.22,7.22,84.14,40.10,38753.34
14909,"2025-09-24 09:00:00",2025,9,24,9,984,"38.183667","21.678139",25.23,53758.28,300.21,556.11,194.19,5.10,5.10,60.65,35.55,35055.77
14910,"2025-09-24 10:00:00",2025,9,24,10,976,"38.310409","21.784038",23.43,56293.33,-84.57,285.58,176.79,0.00,0.00,0.00,37.56,36708.88
14911,"2025-09-24 10:00:00",2025,9,24,10,977,"38.328212","21.876467",24.42,59025.45,-51.03,224.40,0.00,2.02,2.02,24.19,39.77,38490.50
14912,"2025-09-24 10:00:00",2025,9,24,10,978,"38.331904","21.842924",23.49,43723.50,138.31,1233.40,740.81,9.06,9.06,106.67,28.18,28512.10
14913,"2025-09-24 10:00:00",2025,9,24,10,979,"38.317789","21.818416",23.46,46810.43,53.67,36.85,24.46,4.15,4.15,48.72,30.41,30525.08
14914,"2025-09-24 10:00:00",2025,9,24,10,980,"38.30971","21.779349",23.70,45649.98,213.84,433.78,259.90,3.92,3.92,46.30,29.57,29768.35
14915,"2025-09-24 10:00:00",2025,9,24,10,981,"38.292904","21.766819",23.66,49116.96,341.47,6.70,0.00,0.00,0.00,0.00,32.09,32029.17
14916,"2025-09-24 10:00:00",2025,9,24,10,982,"38.28469","21.759148",23.58,33747.11,335.60,507.39,294.97,5.11,5.11,60.23,21.14,22006.49
14917,"2025-09-24 10:00:00",2025,9,24,10,983,"38.282368","21.754868",23.43,59412.73,177.85,564.44,311.33,7.37,7.37,86.64,40.09,38743.04
14918,"2025-09-24 10:00:00",2025,9,24,10,984,"38.183667","21.678139",25.23,53746.57,292.05,556.11,194.19,5.26,5.26,62.73,35.54,35048.14
14919,"2025-09-24 11:00:00",2025,9,24,11,976,"38.310409","21.784038",23.66,56293.33,-83.56,298.28,183.69,0.00,0.00,0.00,37.56,36708.88
14920,"2025-09-24 11:00:00",2025,9,24,11,977,"38.328212","21.876467",23.87,1768.30,106.70,1567.88,0.00,1.91,1.91,22.81,0.95,1022.43
14921,"2025-09-24 11:00:00",2025,9,24,11,978,"38.331904","21.842924",23.54,43822.64,137.98,1239.84,742.89,9.49,9.49,111.95,28.25,28576.74
14922,"2025-09-24 11:00:00",2025,9,24,11,979,"38.317789","21.818416",23.68,47005.45,53.83,37.64,24.75,4.36,4.36,51.58,30.55,30652.25
14923,"2025-09-24 11:00:00",2025,9,24,11,980,"38.30971","21.779349",23.76,44671.12,216.60,453.84,271.06,3.83,3.83,45.27,28.86,29130.04
14924,"2025-09-24 11:00:00",2025,9,24,11,981,"38.292904","21.766819",23.96,49826.86,341.13,8.22,0.00,0.27,0.27,3.20,32.61,32492.10
14925,"2025-09-24 11:00:00",2025,9,24,11,982,"38.28469","21.759148",24.13,33533.89,333.68,502.68,292.46,5.25,5.25,62.54,21.00,21867.45
14926,"2025-09-24 11:00:00",2025,9,24,11,983,"38.282368","21.754868",24.07,59205.39,189.05,566.99,312.16,7.60,7.60,90.44,39.92,38607.84
14927,"2025-09-24 11:00:00",2025,9,24,11,984,"38.183667","21.678139",25.23,53733.34,293.05,556.11,194.19,5.25,5.25,62.99,35.53,35039.51
14928,"2025-09-24 12:00:00",2025,9,24,12,976,"38.310409","21.784038",23.89,56293.33,-83.19,282.00,173.73,0.00,0.00,0.00,37.56,36708.88
14929,"2025-09-24 12:00:00",2025,9,24,12,977,"38.328212","21.876467",23.69,57255.00,50.49,3.53,0.00,1.21,1.21,14.32,38.34,37335.99
14930,"2025-09-24 12:00:00",2025,9,24,12,978,"38.331904","21.842924",28.98,57331.44,234.03,1114.23,16.30,7.86,7.86,92.98,38.40,37385.83
14931,"2025-09-24 12:00:00",2025,9,24,12,979,"38.317789","21.818416",23.68,47001.15,55.58,46.95,81.02,4.80,4.80,59.01,30.55,30649.45
14932,"2025-09-24 12:00:00",2025,9,24,12,980,"38.30971","21.779349",23.82,44669.87,219.57,465.65,277.43,3.76,3.76,44.58,28.86,29129.22
14933,"2025-09-24 12:00:00",2025,9,24,12,981,"38.292904","21.766819",24.00,50355.62,341.38,6.35,0.00,1.35,1.35,16.06,33.00,32836.90
14934,"2025-09-24 12:00:00",2025,9,24,12,982,"38.28469","21.759148",24.50,33459.19,332.34,491.69,287.36,5.55,5.55,66.40,20.95,21818.74
14935,"2025-09-24 12:00:00",2025,9,24,12,983,"38.282368","21.754868",24.75,59346.58,189.93,576.00,315.46,7.96,7.96,95.78,40.03,38699.91
14936,"2025-09-24 12:00:00",2025,9,24,12,984,"38.183667","21.678139",25.23,53465.99,292.82,556.11,194.19,4.79,4.79,57.94,35.32,34865.17
14937,"2025-09-24 13:00:00",2025,9,24,13,976,"38.310409","21.784038",26.63,56293.33,148.46,277.75,225.64,0.00,0.00,0.00,37.56,36708.88
14938,"2025-09-24 13:00:00",2025,9,24,13,977,"38.328212","21.876467",23.64,57261.68,33.38,2.01,0.00,1.29,1.29,15.26,38.34,37340.34
14939,"2025-09-24 13:00:00",2025,9,24,13,978,"38.331904","21.842924",23.86,57895.31,192.49,870.85,3.49,8.16,8.16,96.74,38.85,37753.53
14940,"2025-09-24 13:00:00",2025,9,24,13,979,"38.317789","21.818416",24.01,58642.77,107.89,44.41,1.97,5.70,5.70,67.83,39.46,38240.95
14941,"2025-09-24 13:00:00",2025,9,24,13,980,"38.30971","21.779349",23.92,40847.87,222.63,468.98,279.29,3.93,3.93,46.67,26.12,26636.90
14942,"2025-09-24 13:00:00",2025,9,24,13,981,"38.292904","21.766819",24.05,49968.24,341.33,4.22,0.00,1.82,1.82,21.68,32.71,32584.29
14943,"2025-09-24 13:00:00",2025,9,24,13,982,"38.28469","21.759148",24.94,33445.99,331.34,482.06,281.70,5.77,5.77,69.46,20.94,21810.13
14944,"2025-09-24 13:00:00",2025,9,24,13,983,"38.282368","21.754868",24.93,59458.36,190.11,586.69,321.60,8.58,8.58,103.38,40.12,38772.80
14945,"2025-09-24 13:00:00",2025,9,24,13,984,"38.183667","21.678139",25.23,53807.37,292.32,556.11,194.19,5.50,5.50,67.50,35.59,35087.79
14946,"2025-09-24 14:00:00",2025,9,24,14,976,"38.310409","21.784038",23.82,56293.33,118.97,45.98,3.70,0.00,0.00,0.00,37.56,36708.88
14947,"2025-09-24 14:00:00",2025,9,24,14,977,"38.328212","21.876467",23.71,57283.07,25.12,2.54,0.00,1.28,1.28,15.11,38.36,37354.29
14948,"2025-09-24 14:00:00",2025,9,24,14,978,"38.331904","21.842924",24.00,57642.11,188.93,626.40,0.88,8.28,8.28,98.46,38.65,37588.42
14949,"2025-09-24 14:00:00",2025,9,24,14,979,"38.317789","21.818416",24.09,58612.24,110.87,35.55,0.64,5.70,5.70,67.72,39.43,38221.04
14950,"2025-09-24 14:00:00",2025,9,24,14,980,"38.30971","21.779349",29.94,48595.91,249.15,467.42,277.92,4.18,4.18,49.77,31.71,31689.39
14951,"2025-09-24 14:00:00",2025,9,24,14,981,"38.292904","21.766819",23.94,51056.94,341.04,5.82,0.00,0.49,0.49,5.79,33.52,33294.23
14952,"2025-09-24 14:00:00",2025,9,24,14,982,"38.28469","21.759148",25.30,33435.41,330.94,474.48,277.89,5.87,5.87,71.13,20.93,21803.23
14953,"2025-09-24 14:00:00",2025,9,24,14,983,"38.282368","21.754868",25.38,59436.87,188.00,596.00,326.16,9.01,9.01,109.91,40.10,38758.78
14954,"2025-09-24 14:00:00",2025,9,24,14,984,"38.183667","21.678139",25.23,53579.08,292.55,556.11,194.19,6.11,6.11,75.29,35.41,34938.92
14955,"2025-09-24 15:00:00",2025,9,24,15,976,"38.310409","21.784038",23.89,56293.33,111.17,2.34,2.06,0.00,0.00,0.00,37.56,36708.88
14956,"2025-09-24 15:00:00",2025,9,24,15,977,"38.328212","21.876467",23.76,57315.71,11.47,1.44,0.00,1.32,1.32,15.69,38.39,37375.58
14957,"2025-09-24 15:00:00",2025,9,24,15,978,"38.331904","21.842924",24.03,57474.65,186.73,376.29,0.00,8.19,8.19,97.65,38.51,37479.22
14958,"2025-09-24 15:00:00",2025,9,24,15,979,"38.317789","21.818416",23.78,58493.41,113.90,27.66,0.43,5.69,5.69,67.44,39.34,38143.55
14959,"2025-09-24 15:00:00",2025,9,24,15,980,"38.30971","21.779349",24.05,63734.91,247.80,380.74,0.20,3.99,3.99,47.46,43.65,41561.54
14960,"2025-09-24 15:00:00",2025,9,24,15,981,"38.292904","21.766819",24.03,50687.82,340.71,4.96,0.00,1.09,1.09,13.01,33.24,33053.53
14961,"2025-09-24 15:00:00",2025,9,24,15,982,"38.28469","21.759148",25.28,33036.12,331.10,448.76,262.96,5.90,5.90,71.71,20.65,21542.86
14962,"2025-09-24 15:00:00",2025,9,24,15,983,"38.282368","21.754868",25.35,59568.17,183.39,594.68,326.08,9.46,9.46,115.21,40.21,38844.40
14963,"2025-09-24 15:00:00",2025,9,24,15,984,"38.183667","21.678139",25.23,53552.31,292.35,556.11,194.19,6.16,6.16,76.00,35.38,34921.46
14964,"2025-09-24 16:00:00",2025,9,24,16,976,"38.310409","21.784038",23.37,56293.33,106.18,0.00,1.48,0.00,0.00,0.00,37.56,36708.88
14965,"2025-09-24 16:00:00",2025,9,24,16,977,"38.328212","21.876467",23.71,57351.54,1.45,0.77,0.00,1.31,1.31,15.58,38.41,37398.94
14966,"2025-09-24 16:00:00",2025,9,24,16,978,"38.331904","21.842924",24.08,57350.11,184.81,128.49,0.00,8.24,8.24,98.30,38.41,37398.01
14967,"2025-09-24 16:00:00",2025,9,24,16,979,"38.317789","21.818416",23.85,58411.15,113.20,19.25,0.37,5.72,5.72,67.85,39.27,38089.91
14968,"2025-09-24 16:00:00",2025,9,24,16,980,"38.30971","21.779349",23.97,63516.14,247.91,278.37,0.31,4.03,4.03,47.88,43.46,41418.88
14969,"2025-09-24 16:00:00",2025,9,24,16,981,"38.292904","21.766819",24.15,51022.55,340.34,8.24,0.00,0.00,0.00,0.00,33.49,33271.81
14970,"2025-09-24 16:00:00",2025,9,24,16,982,"38.28469","21.759148",25.19,32792.05,330.66,428.06,250.45,5.62,5.62,68.09,20.49,21383.70
14971,"2025-09-24 16:00:00",2025,9,24,16,983,"38.282368","21.754868",25.22,59425.12,181.72,589.50,320.89,9.79,9.79,117.96,40.10,38751.12
14972,"2025-09-24 16:00:00",2025,9,24,16,984,"38.183667","21.678139",25.23,53627.91,292.52,556.11,194.19,6.19,6.19,76.46,35.44,34970.77
14973,"2025-09-24 17:00:00",2025,9,24,17,976,"38.310409","21.784038",23.44,56293.33,102.20,0.00,3.70,0.00,0.00,0.00,37.56,36708.88
14974,"2025-09-24 17:00:00",2025,9,24,17,977,"38.328212","21.876467",23.70,57403.47,-5.71,0.59,0.00,1.28,1.28,15.20,38.46,37432.80
14975,"2025-09-24 17:00:00",2025,9,24,17,978,"38.331904","21.842924",24.01,57305.70,182.20,1.24,0.00,8.22,8.22,97.99,38.38,37369.05
14976,"2025-09-24 17:00:00",2025,9,24,17,979,"38.317789","21.818416",23.74,58524.56,111.80,10.71,0.32,5.68,5.68,67.26,39.36,38163.87
14977,"2025-09-24 17:00:00",2025,9,24,17,980,"38.30971","21.779349",24.05,63480.74,246.18,177.10,0.36,4.00,4.00,47.58,43.43,41395.79
14978,"2025-09-24 17:00:00",2025,9,24,17,981,"38.292904","21.766819",24.20,51121.98,340.06,8.28,0.00,0.27,0.27,3.23,33.56,33336.65
14979,"2025-09-24 17:00:00",2025,9,24,17,982,"38.28469","21.759148",25.08,33007.60,331.58,418.75,244.11,5.36,5.36,64.91,20.63,21524.26
14980,"2025-09-24 17:00:00",2025,9,24,17,983,"38.282368","21.754868",24.96,59612.42,178.57,590.52,322.06,9.71,9.71,117.22,40.25,38873.26
14981,"2025-09-24 17:00:00",2025,9,24,17,984,"38.183667","21.678139",25.23,54195.61,292.57,556.11,194.19,6.30,6.30,77.82,35.89,35340.96
14982,"2025-09-24 18:00:00",2025,9,24,18,976,"38.310409","21.784038",23.18,56293.33,95.95,0.00,1.13,0.00,0.00,0.00,37.56,36708.88
14983,"2025-09-24 18:00:00",2025,9,24,18,977,"38.328212","21.876467",23.65,57390.42,-11.02,1.42,0.00,1.31,1.31,15.49,38.45,37424.30
14984,"2025-09-24 18:00:00",2025,9,24,18,978,"38.331904","21.842924",23.92,57349.24,179.58,1.50,0.00,8.08,8.08,96.06,38.41,37397.44
14985,"2025-09-24 18:00:00",2025,9,24,18,979,"38.317789","21.818416",23.54,58434.02,116.37,0.00,0.07,5.55,5.55,65.45,39.29,38104.82
14986,"2025-09-24 18:00:00",2025,9,24,18,980,"38.30971","21.779349",24.14,63439.81,241.51,83.53,0.37,3.97,3.97,47.29,43.40,41369.10
14987,"2025-09-24 18:00:00",2025,9,24,18,981,"38.292904","21.766819",24.20,51094.21,340.33,8.34,0.00,0.46,0.46,5.51,33.54,33318.54
14988,"2025-09-24 18:00:00",2025,9,24,18,982,"38.28469","21.759148",24.55,33993.41,334.02,411.23,240.06,5.01,5.01,59.96,21.32,22167.10
14989,"2025-09-24 18:00:00",2025,9,24,18,983,"38.282368","21.754868",24.81,59706.31,175.09,585.15,318.70,9.44,9.44,113.61,40.32,38934.49
14990,"2025-09-24 18:00:00",2025,9,24,18,984,"38.183667","21.678139",25.23,53727.99,292.96,556.11,194.19,5.99,5.99,73.67,35.52,35036.02
14991,"2025-09-24 19:00:00",2025,9,24,19,976,"38.310409","21.784038",23.02,56293.33,94.00,0.00,0.14,0.00,0.00,0.00,37.56,36708.88
14992,"2025-09-24 19:00:00",2025,9,24,19,977,"38.328212","21.876467",23.60,57406.12,-12.89,1.50,0.00,1.28,1.28,15.18,38.46,37434.53
